term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car_down	Car_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	Mean_adj_pvalue	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car_down_adj_pvalue	Car_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue
GO:0005858	axonemal dynein complex	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.173784033	1	1	1	1	0.173784033	1	1	1	1	1	1	1	1	1
GO:0042995	cell projection	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.173784033	1	1	1	1	0.173784033	1	1	1	1	1	1	1	1	1
GO:0099568	cytoplasmic region	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.187364476	1	1	1	1	0.187364476	1	1	1	1	1	1	1	1	1
GO:0005930	axoneme	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.187364476	1	1	1	1	0.187364476	1	1	1	1	1	1	1	1	1
GO:0097014	ciliary plasm	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.187364476	1	1	1	1	0.187364476	1	1	1	1	1	1	1	1	1
GO:0032838	plasma membrane bounded cell projection cytoplasm	GO:CC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.187364476	1	1	1	1	0.187364476	1	1	1	1	1	1	1	1	1
GO:0005912	adherens junction	GO:CC	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.104364829	1	1	1	1	0.188048211	1	1	1	1	1	1	0.020681446	1	1
KEGG:04745	Phototransduction - fly	KEGG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6.8204E-06	1	1	1	1	6.8204E-06	1	1	1	1	1	1	1	1	1
GO:0004553	"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:MF	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0.019698864	1	1	1	1	1	0.013279255	1	1	1	1	0.004352689	1	0.041464648	1
GO:0016798	"hydrolase activity, acting on glycosyl bonds"	GO:MF	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.007727988	1	1	1	1	1	0.013279255	1	1	1	1	0.002176721	1	1	1
GO:0015020	glucuronosyltransferase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.083962366	1	1	1	1	1	0.083962366	1	1	1	1	1	1	1	1
GO:0046906	tetrapyrrole binding	GO:MF	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0.050792318	1	1	1	1	1	0.148660931	1	1	0.001220046	1	1	1	0.002495978	1
GO:0020037	heme binding	GO:MF	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0.050717458	1	1	1	1	1	0.148660931	1	1	0.00114989	1	1	1	0.002341553	1
GO:0008194	UDP-glycosyltransferase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.148660931	1	1	1	1	1	0.148660931	1	1	1	1	1	1	1	1
GO:0004252	serine-type endopeptidase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.079027784	1	1	1	1	1	0.148660931	1	1	1	1	0.009394637	1	1	1
GO:0017171	serine hydrolase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.076139634	1	1	1	1	1	0.152096678	1	1	1	1	0.000182589	1	1	1
GO:0008236	serine-type peptidase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.076139634	1	1	1	1	1	0.152096678	1	1	1	1	0.000182589	1	1	1
GO:0016758	hexosyltransferase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.175071898	1	1	1	1	1	0.175071898	1	1	1	1	1	1	1	1
KEGG:04142	Lysosome	KEGG	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.085457012	1	1	1	1	1	0.135668604	0.035245421	1	1	1	1	1	1	1
KEGG:00520	Amino sugar and nucleotide sugar metabolism	KEGG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.135668604	1	1	1	1	1	0.135668604	1	1	1	1	1	1	1	1
KEGG:00030	Pentose phosphate pathway	KEGG	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0.101245411	1	1	1	1	1	0.174504085	1	1	1	1	1	1	0.027986736	1
KEGG:04512	ECM-receptor interaction	KEGG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.174504085	1	1	1	1	1	0.174504085	1	1	1	1	1	1	1	1
GO:0007049	cell cycle	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8.22659E-05	1	1	1	1	1	1	8.22659E-05	1	1	1	1	1	1	1
GO:0007338	single fertilization	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.000121324	1	1	1	1	1	1	0.000121324	1	1	1	1	1	1	1
GO:0009566	fertilization	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.000209593	1	1	1	1	1	1	0.000209593	1	1	1	1	1	1	1
GO:0006260	DNA replication	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.000382741	1	1	1	1	1	1	0.000382741	1	1	1	1	1	1	1
GO:0022402	cell cycle process	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.000432341	1	1	1	1	1	1	0.000432341	1	1	1	1	1	1	1
GO:0044703	multi-organism reproductive process	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.000566633	1	1	1	1	1	1	0.000566633	1	1	1	1	1	1	1
GO:0019953	sexual reproduction	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.000566633	1	1	1	1	1	1	0.000566633	1	1	1	1	1	1	1
GO:0008354	germ cell migration	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.00083082	1	1	1	1	1	1	0.00083082	1	1	1	1	1	1	1
GO:0051704	multi-organism process	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.000873368	1	1	1	1	1	1	0.000873368	1	1	1	1	1	1	1
GO:0022414	reproductive process	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.00166015	1	1	1	1	1	1	0.00166015	1	1	1	1	1	1	1
GO:0006270	DNA replication initiation	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.002259667	1	1	1	1	1	1	0.002259667	1	1	1	1	1	1	1
GO:0006259	DNA metabolic process	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.002766188	1	1	1	1	1	1	0.002766188	1	1	1	1	1	1	1
GO:0051301	cell division	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.00360379	1	1	1	1	1	1	0.00360379	1	1	1	1	1	1	1
GO:0022412	cellular process involved in reproduction in multicellular organism	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.004004429	1	1	1	1	1	1	0.004004429	1	1	1	1	1	1	1
GO:0051726	regulation of cell cycle	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.004266879	1	1	1	1	1	1	0.004266879	1	1	1	1	1	1	1
GO:0007292	female gamete generation	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.005709086	1	1	1	1	1	1	0.005709086	1	1	1	1	1	1	1
GO:0006261	DNA-dependent DNA replication	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.008162371	1	1	1	1	1	1	0.008162371	1	1	1	1	1	1	1
GO:0009790	embryo development	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.008280074	1	1	1	1	1	1	0.008280074	1	1	1	1	1	1	1
GO:0000003	reproduction	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.01198788	1	1	1	1	1	1	0.01198788	1	1	1	1	1	1	1
GO:0007276	gamete generation	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.012699065	1	1	1	1	1	1	0.012699065	1	1	1	1	1	1	1
GO:0000278	mitotic cell cycle	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.013978388	1	1	1	1	1	1	0.013978388	1	1	1	1	1	1	1
GO:0007280	pole cell migration	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.017088599	1	1	1	1	1	1	0.017088599	1	1	1	1	1	1	1
GO:0009880	embryonic pattern specification	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.021692779	1	1	1	1	1	1	0.021692779	1	1	1	1	1	1	1
GO:0010564	regulation of cell cycle process	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.023390063	1	1	1	1	1	1	0.023390063	1	1	1	1	1	1	1
GO:0009948	anterior/posterior axis specification	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.028393149	1	1	1	1	1	1	0.028393149	1	1	1	1	1	1	1
GO:0007346	regulation of mitotic cell cycle	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.036543762	1	1	1	1	1	1	0.036543762	1	1	1	1	1	1	1
GO:0071163	DNA replication preinitiation complex assembly	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.049641521	1	1	1	1	1	1	0.049641521	1	1	1	1	1	1	1
GO:0005657	replication fork	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.000359168	1	1	1	1	1	1	0.000359168	1	1	1	1	1	1	1
GO:0043596	nuclear replication fork	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.001011291	1	1	1	1	1	1	0.001011291	1	1	1	1	1	1	1
GO:0005694	chromosome	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.001817668	1	1	1	1	1	1	0.001817668	1	1	1	1	1	1	1
GO:0031981	nuclear lumen	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.001929236	1	1	1	1	1	1	0.001929236	1	1	1	1	1	1	1
GO:0000228	nuclear chromosome	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.002275508	1	1	1	1	1	1	0.002275508	1	1	1	1	1	1	1
GO:0005654	nucleoplasm	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.002406752	1	1	1	1	1	1	0.002406752	1	1	1	1	1	1	1
GO:0043228	non-membrane-bounded organelle	GO:CC	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.002316847	1	1	1	1	1	1	0.004015663	1	1	1	1	0.000618031	1	1
GO:0043232	intracellular non-membrane-bounded organelle	GO:CC	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.002316847	1	1	1	1	1	1	0.004015663	1	1	1	1	0.000618031	1	1
GO:0070013	intracellular organelle lumen	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.012592887	1	1	1	1	1	1	0.012592887	1	1	1	1	1	1	1
GO:0043233	organelle lumen	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.012592887	1	1	1	1	1	1	0.012592887	1	1	1	1	1	1	1
GO:0031974	membrane-enclosed lumen	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.012592887	1	1	1	1	1	1	0.012592887	1	1	1	1	1	1	1
GO:0031461	cullin-RING ubiquitin ligase complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.012592887	1	1	1	1	1	1	0.012592887	1	1	1	1	1	1	1
GO:0140513	nuclear protein-containing complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.013494848	1	1	1	1	1	1	0.013494848	1	1	1	1	1	1	1
GO:0031298	replication fork protection complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.013633776	1	1	1	1	1	1	0.013633776	1	1	1	1	1	1	1
GO:0030894	replisome	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.021135701	1	1	1	1	1	1	0.021135701	1	1	1	1	1	1	1
GO:0071162	CMG complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.021135701	1	1	1	1	1	1	0.021135701	1	1	1	1	1	1	1
GO:1902554	serine/threonine protein kinase complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.021135701	1	1	1	1	1	1	0.021135701	1	1	1	1	1	1	1
GO:0043601	nuclear replisome	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.021135701	1	1	1	1	1	1	0.021135701	1	1	1	1	1	1	1
GO:1990234	transferase complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.021286662	1	1	1	1	1	1	0.021286662	1	1	1	1	1	1	1
GO:0031261	DNA replication preinitiation complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.02337822	1	1	1	1	1	1	0.02337822	1	1	1	1	1	1	1
GO:0098687	chromosomal region	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.024226052	1	1	1	1	1	1	0.024226052	1	1	1	1	1	1	1
GO:0005819	spindle	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.024286761	1	1	1	1	1	1	0.024286761	1	1	1	1	1	1	1
GO:1902911	protein kinase complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.029152928	1	1	1	1	1	1	0.029152928	1	1	1	1	1	1	1
GO:0048471	perinuclear region of cytoplasm	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.029152928	1	1	1	1	1	1	0.029152928	1	1	1	1	1	1	1
GO:0032993	protein-DNA complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.029152928	1	1	1	1	1	1	0.029152928	1	1	1	1	1	1	1
GO:0000151	ubiquitin ligase complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.033277552	1	1	1	1	1	1	0.033277552	1	1	1	1	1	1	1
GO:0005680	anaphase-promoting complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.041604898	1	1	1	1	1	1	0.041604898	1	1	1	1	1	1	1
GO:0015630	microtubule cytoskeleton	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.041604898	1	1	1	1	1	1	0.041604898	1	1	1	1	1	1	1
GO:0005938	cell cortex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.078373814	1	1	1	1	1	1	0.078373814	1	1	1	1	1	1	1
GO:0032044	DSIF complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.078373814	1	1	1	1	1	1	0.078373814	1	1	1	1	1	1	1
GO:0005815	microtubule organizing center	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.081990568	1	1	1	1	1	1	0.081990568	1	1	1	1	1	1	1
GO:0005635	nuclear envelope	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0836626	1	1	1	1	1	1	0.0836626	1	1	1	1	1	1	1
GO:0031466	Cul5-RING ubiquitin ligase complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.086716807	1	1	1	1	1	1	0.086716807	1	1	1	1	1	1	1
GO:0000781	"chromosome, telomeric region"	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.086716807	1	1	1	1	1	1	0.086716807	1	1	1	1	1	1	1
GO:0016580	Sin3 complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.086716807	1	1	1	1	1	1	0.086716807	1	1	1	1	1	1	1
GO:0099080	supramolecular complex	GO:CC	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0.028905603	1	1	1	1	1	1	0.086716807	1.97E-10	1	1	1	2.88E-15	1	1
GO:0000152	nuclear ubiquitin ligase complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.086716807	1	1	1	1	1	1	0.086716807	1	1	1	1	1	1	1
GO:0055028	cortical microtubule	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.086716807	1	1	1	1	1	1	0.086716807	1	1	1	1	1	1	1
GO:0030670	phagocytic vesicle membrane	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.086716807	1	1	1	1	1	1	0.086716807	1	1	1	1	1	1	1
GO:0110071	cellularization cleavage furrow invagination front	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.086716807	1	1	1	1	1	1	0.086716807	1	1	1	1	1	1	1
GO:0005811	lipid droplet	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.086716807	1	1	1	1	1	1	0.086716807	1	1	1	1	1	1	1
GO:0110070	cellularization cleavage furrow	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.086716807	1	1	1	1	1	1	0.086716807	1	1	1	1	1	1	1
GO:0070449	elongin complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0070390	transcription export complex 2	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0061695	"transferase complex, transferring phosphorus-containing groups"	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0033647	host intracellular organelle	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0000811	GINS complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0043656	host intracellular region	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0033643	host cell part	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0033648	host intracellular membrane-bounded organelle	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0042025	host cell nucleus	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0034399	nuclear periphery	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0032154	cleavage furrow	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0033646	host intracellular part	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0071819	DUBm complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0043657	host cell	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0036387	pre-replicative complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0005677	chromatin silencing complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0005881	cytoplasmic microtubule	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0005662	DNA replication factor A complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0018995	host cellular component	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0005658	alpha DNA polymerase:primase complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0030981	cortical microtubule cytoskeleton	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0005874	microtubule	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0005656	nuclear pre-replicative complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.088281869	1	1	1	1	1	1	0.088281869	1	1	1	1	1	1	1
GO:0140535	intracellular protein-containing complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.10021267	1	1	1	1	1	1	0.10021267	1	1	1	1	1	1	1
GO:0008023	transcription elongation factor complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.10021267	1	1	1	1	1	1	0.10021267	1	1	1	1	1	1	1
GO:0000439	transcription factor TFIIH core complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.112904771	1	1	1	1	1	1	0.112904771	1	1	1	1	1	1	1
GO:0000776	kinetochore	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.122193111	1	1	1	1	1	1	0.122193111	1	1	1	1	1	1	1
GO:0005643	nuclear pore	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.122193111	1	1	1	1	1	1	0.122193111	1	1	1	1	1	1	1
GO:0045495	pole plasm	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.123168525	1	1	1	1	1	1	0.123168525	1	1	1	1	1	1	1
GO:0005664	nuclear origin of replication recognition complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.123168525	1	1	1	1	1	1	0.123168525	1	1	1	1	1	1	1
GO:0000808	origin recognition complex	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.123168525	1	1	1	1	1	1	0.123168525	1	1	1	1	1	1	1
GO:0032153	cell division site	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.133522685	1	1	1	1	1	1	0.133522685	1	1	1	1	1	1	1
GO:0099513	polymeric cytoskeletal fiber	GO:CC	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.080588002	1	1	1	1	1	1	0.133522685	1	1	1	1	0.027653319	1	1
GO:0045335	phagocytic vesicle	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.135273008	1	1	1	1	1	1	0.135273008	1	1	1	1	1	1	1
GO:0000779	"condensed chromosome, centromeric region"	GO:CC	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.137885167	1	1	1	1	1	1	0.137885167	1	1	1	1	1	1	1
KEGG:03030	DNA replication	KEGG	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.026169743	1	1	1	1	1	1	0.026169743	1	1	1	1	1	1	1
KEGG:00730	Thiamine metabolism	KEGG	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.035245421	1	1	1	1	1	1	0.035245421	1	1	1	1	1	1	1
KEGG:00511	Other glycan degradation	KEGG	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.035245421	1	1	1	1	1	1	0.035245421	1	1	1	1	1	1	1
KEGG:03430	Mismatch repair	KEGG	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.035245421	1	1	1	1	1	1	0.035245421	1	1	1	1	1	1	1
KEGG:00790	Folate biosynthesis	KEGG	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.079586121	1	1	1	1	1	1	0.079586121	1	1	1	1	1	1	1
KEGG:03420	Nucleotide excision repair	KEGG	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.079586121	1	1	1	1	1	1	0.079586121	1	1	1	1	1	1	1
WP:WP565	DNA Replication	WP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.000332948	1	1	1	1	1	1	0.000332948	1	1	1	1	1	1	1
GO:0003779	actin binding	GO:MF	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3.50873E-09	1	1	1	1	1	1	1	8.43E-11	1	1	1	6.93E-09	1	1
GO:0008092	cytoskeletal protein binding	GO:MF	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2.25902E-06	1	1	1	1	1	1	1	3.14067E-06	1	1	1	1.37737E-06	1	1
GO:0051015	actin filament binding	GO:MF	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.000639073	1	1	1	1	1	1	1	1.2414E-05	1	1	1	0.001265732	1	1
GO:0051371	muscle alpha-actinin binding	GO:MF	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.000265275	1	1	1	1	1	1	1	3.77612E-05	1	1	1	0.000492788	1	1
GO:0042805	actinin binding	GO:MF	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.000546895	1	1	1	1	1	1	1	0.000112174	1	1	1	0.000981617	1	1
GO:0051393	alpha-actinin binding	GO:MF	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.000546895	1	1	1	1	1	1	1	0.000112174	1	1	1	0.000981617	1	1
GO:0008307	structural constituent of muscle	GO:MF	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.01544082	1	1	1	1	1	1	1	0.009343697	1	1	1	0.021537943	1	1
GO:0004449	isocitrate dehydrogenase (NAD+) activity	GO:MF	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.012027425	1	1	1	1	1	1	1	0.012027425	1	1	1	1	1	1
GO:0004448	isocitrate dehydrogenase activity	GO:MF	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.020853613	1	1	1	1	1	1	1	0.020853613	1	1	1	1	1	1
GO:0030239	myofibril assembly	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3.55973E-16	1	1	1	1	1	1	1	6.41E-19	1	1	1	7.11E-16	1	1
GO:0055002	striated muscle cell development	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3.55973E-16	1	1	1	1	1	1	1	6.41E-19	1	1	1	7.11E-16	1	1
GO:0055001	muscle cell development	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1.12145E-15	1	1	1	1	1	1	1	3.43E-18	1	1	1	2.24E-15	1	1
GO:0031032	actomyosin structure organization	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1.69933E-13	1	1	1	1	1	1	1	1.58E-15	1	1	1	3.38E-13	1	1
GO:0051146	striated muscle cell differentiation	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1.41325E-12	1	1	1	1	1	1	1	8.62E-14	1	1	1	2.74E-12	1	1
GO:0061061	muscle structure development	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	6.90538E-12	1	1	1	1	1	1	1	4.88E-13	1	1	1	1.33E-11	1	1
GO:0042692	muscle cell differentiation	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1.22604E-11	1	1	1	1	1	1	1	1.65E-12	1	1	1	2.29E-11	1	1
GO:0030036	actin cytoskeleton organization	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1.00191E-10	1	1	1	1	1	1	1	1.31E-11	1	1	1	1.87E-10	1	1
GO:0045214	sarcomere organization	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1.79246E-08	1	1	1	1	1	1	1	3.34E-11	1	1	1	3.58E-08	1	1
