term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car_down	Car_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car_down_adj_pvalue	Car_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue
HP:0005583	Tubular basement membrane disintegration	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.0523341245619896	1	1	1	1	1	1	1	1	1
HP:0020131	Abnormal tubular basement membrane morphology	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.0523341245619896	1	1	1	1	1	1	1	1	1
HP:0000108	Renal corticomedullary cysts	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.0523341245619896	1	1	1	1	1	1	1	1	1
HP:0005248	Intrahepatic biliary atresia	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.052334124561993885	1	1	1	1	1	1	1	1	1
HP:0100951	Enlarged fossa interpeduncularis	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.052334124561993885	1	1	1	1	1	1	1	1	1
HP:0011931	Abnormality of the cerebellar peduncle	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.052334124561993885	1	1	1	1	1	1	1	1	1
HP:0008659	Multiple small medullary renal cysts	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.052334124561993885	1	1	1	1	1	1	1	1	1
HP:0011933	Elongated superior cerebellar peduncle	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.052334124561993885	1	1	1	1	1	1	1	1	1
HP:0006563	Malformation of the hepatic ductal plate	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.052334124561993885	1	1	1	1	1	1	1	1	1
HP:0011932	Abnormality of the superior cerebellar peduncle	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.052334124561993885	1	1	1	1	1	1	1	1	1
HP:0033149	Intrahepatic bile duct dilatation	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.052334124561993885	1	1	1	1	1	1	1	1	1
HP:0002404	Thickened superior cerebellar peduncle	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.052334124561993885	1	1	1	1	1	1	1	1	1
HP:0009916	Anisocoria	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.05607227631642477	1	1	1	1	1	1	1	1	1
HP:0012501	Abnormality of the brainstem white matter	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.05607227631642477	1	1	1	1	1	1	1	1	1
HP:0005912	Biliary atresia	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07326777438679229	1	1	1	1	1	1	1	1	1
HP:0045008	Abnormal shape of the radius	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07388346996987977	1	1	1	1	1	1	1	1	1
HP:0002986	Radial bowing	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.07388346996987977	1	1	1	1	1	1	1	1	1
HP:0001408	Bile duct proliferation	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08223933859742202	1	1	1	1	1	1	1	1	1
HP:0100732	Pancreatic fibrosis	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08223933859742202	1	1	1	1	1	1	1	1	1
HP:0000068	Urethral atresia	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08223933859742202	1	1	1	1	1	1	1	1	1
HP:0006870	Lobar holoprosencephaly	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08223933859742202	1	1	1	1	1	1	1	1	1
HP:0002876	Episodic tachypnea	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08874047208338932	1	1	1	1	1	1	1	1	1
HP:0003956	Bowed forearm bones	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08874047208338932	1	1	1	1	1	1	1	1	1
HP:0000588	Optic nerve coloboma	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08971564210628258	1	1	1	1	1	1	1	1	1
HP:0006488	Bowing of the arm	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08971564210628258	1	1	1	1	1	1	1	1	1
HP:0006706	Cystic liver disease	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08971564210628258	1	1	1	1	1	1	1	1	1
HP:0005957	Breathing dysregulation	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08971564210628258	1	1	1	1	1	1	1	1	1
HP:0010459	True hermaphroditism	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08971564210628258	1	1	1	1	1	1	1	1	1
HP:0000092	Renal tubular atrophy	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08971564210628258	1	1	1	1	1	1	1	1	1
HP:0000090	Nephronophthisis	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08971564210628258	1	1	1	1	1	1	1	1	1
HP:0032599	Abnormal renal tubular epithelial morphology	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08971564210628258	1	1	1	1	1	1	1	1	1
HP:0002419	Molar tooth sign on MRI	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08971564210628258	1	1	1	1	1	1	1	1	1
HP:0001737	Pancreatic cysts	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08971564210628258	1	1	1	1	1	1	1	1	1
HP:0100626	Chronic hepatic failure	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08971564210628258	1	1	1	1	1	1	1	1	1
HP:0002085	Occipital encephalocele	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.08971564210628258	1	1	1	1	1	1	1	1	1
HP:0010295	Aplasia/Hypoplasia of the tongue	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09158471798349609	1	1	1	1	1	1	1	1	1
HP:0001747	Accessory spleen	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09335276273221295	1	1	1	1	1	1	1	1	1
HP:0008245	Pituitary hypothyroidism	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09420142421159672	1	1	1	1	1	1	1	1	1
HP:0002612	Congenital hepatic fibrosis	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09420142421159672	1	1	1	1	1	1	1	1	1
HP:0011040	Abnormality of the intrahepatic bile duct	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.09420142421159672	1	1	1	1	1	1	1	1	1
HP:0000567	Chorioretinal coloboma	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10466824912399879	1	1	1	1	1	1	1	1	1
HP:0100864	Short femoral neck	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10466824912399879	1	1	1	1	1	1	1	1	1
HP:0009108	Aplasia/Hypoplasia involving the femoral head and neck	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10580594748404146	1	1	1	1	1	1	1	1	1
HP:0000037	Male pseudohermaphroditism	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10580594748404146	1	1	1	1	1	1	1	1	1
HP:0001830	Postaxial foot polydactyly	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10580594748404146	1	1	1	1	1	1	1	1	1
HP:0100957	Abnormal renal medulla morphology	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10580594748404146	1	1	1	1	1	1	1	1	1
HP:0000103	Polyuria	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.10689523314791116	1	1	1	1	1	1	1	1	1
HP:0000647	Sclerocornea	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.11448089747937046	1	1	1	1	1	1	1	1	1
HP:0002418	Abnormality of midbrain morphology	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12145466643633587	1	1	1	1	1	1	1	1	1
HP:0001177	Preaxial hand polydactyly	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12145466643633587	1	1	1	1	1	1	1	1	1
HP:0004422	Biparietal narrowing	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12145466643633587	1	1	1	1	1	1	1	1	1
HP:0000528	Anophthalmia	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12145466643633587	1	1	1	1	1	1	1	1	1
HP:0002323	Anencephaly	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12145466643633587	1	1	1	1	1	1	1	1	1
HP:0000073	Ureteral duplication	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1215502247891562	1	1	1	1	1	1	1	1	1
HP:0045009	Abnormal morphology of the radius	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1215502247891562	1	1	1	1	1	1	1	1	1
HP:0010322	Abnormality of the 5th toe	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1215502247891562	1	1	1	1	1	1	1	1	1
HP:0011036	Abnormality of renal excretion	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1215502247891562	1	1	1	1	1	1	1	1	1
HP:0000221	Furrowed tongue	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1215502247891562	1	1	1	1	1	1	1	1	1
HP:0005613	Aplasia/hypoplasia of the femur	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1215502247891562	1	1	1	1	1	1	1	1	1
HP:0012590	Abnormal urine output	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1215502247891562	1	1	1	1	1	1	1	1	1
HP:0001959	Polydipsia	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1215502247891562	1	1	1	1	1	1	1	1	1
HP:0030082	Abnormal drinking behavior	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.1215502247891562	1	1	1	1	1	1	1	1	1
HP:0000122	Unilateral renal agenesis	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12211295731132867	1	1	1	1	1	1	1	1	1
HP:0001360	Holoprosencephaly	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12305591451064504	1	1	1	1	1	1	1	1	1
HP:0100258	Preaxial polydactyly	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12305591451064504	1	1	1	1	1	1	1	1	1
HP:0001409	Portal hypertension	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12305591451064504	1	1	1	1	1	1	1	1	1
HP:0002040	Esophageal varix	HP	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0.12305591451064504	1	1	1	1	1	0.09763702854258387	1	1	1
HP:0010451	Aplasia/Hypoplasia of the spleen	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12305591451064504	1	1	1	1	1	1	1	1	1
HP:0002084	Encephalocele	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12305591451064504	1	1	1	1	1	1	1	1	1
HP:0002684	Thickened calvaria	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12305591451064504	1	1	1	1	1	1	1	1	1
HP:0001746	Asplenia	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12305591451064504	1	1	1	1	1	1	1	1	1
HP:0000615	Abnormal pupil morphology	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12305591451064504	1	1	1	1	1	1	1	1	1
HP:0011787	Central hypothyroidism	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12305591451064504	1	1	1	1	1	1	1	1	1
HP:0011815	Cephalocele	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12305591451064504	1	1	1	1	1	1	1	1	1
HP:0040073	Abnormal forearm bone morphology	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12437850382916547	1	1	1	1	1	1	1	1	1
HP:0006707	Abnormality of the hepatic vasculature	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12437850382916547	1	1	1	1	1	1	1	1	1
HP:0009103	Aplasia/Hypoplasia involving the pelvis	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12437850382916547	1	1	1	1	1	1	1	1	1
HP:0002789	Tachypnea	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12479675857092004	1	1	1	1	1	1	1	1	1
HP:0001162	Postaxial hand polydactyly	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12520442458503392	1	1	1	1	1	1	1	1	1
HP:0007361	Abnormal pons morphology	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.12756442861987086	1	1	1	1	1	1	1	1	1
HP:0001829	Foot polydactyly	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13211175346748352	1	1	1	1	1	1	1	1	1
HP:0000003	Multicystic kidney dysplasia	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13211175346748352	1	1	1	1	1	1	1	1	1
HP:0001696	Situs inversus totalis	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13354224888234134	1	1	1	1	1	1	1	1	1
HP:0011534	Abnormal spatial orientation of the cardiac segments	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13354224888234134	1	1	1	1	1	1	1	1	1
HP:0012440	Abnormal biliary tract morphology	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13354224888234134	1	1	1	1	1	1	1	1	1
HP:0009136	Duplication involving bones of the feet	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13354224888234134	1	1	1	1	1	1	1	1	1
HP:0009799	Supernumerary spleens	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13354224888234134	1	1	1	1	1	1	1	1	1
HP:0003774	Stage 5 chronic kidney disease	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.13916119485804057	1	1	1	1	1	1	1	1	1
HP:0001651	Dextrocardia	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.14243514313780997	1	1	1	1	1	1	1	1	1
HP:0012331	Abnormal autonomic nervous system morphology	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.14243514313780997	1	1	1	1	1	1	1	1	1
HP:0004362	Abnormality of enteric ganglion morphology	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.14243514313780997	1	1	1	1	1	1	1	1	1
HP:0100259	Postaxial polydactyly	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.14243514313780997	1	1	1	1	1	1	1	1	1
HP:0008055	Aplasia/Hypoplasia affecting the uvea	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.14243514313780997	1	1	1	1	1	1	1	1	1
HP:0008053	Aplasia/Hypoplasia of the iris	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.14243514313780997	1	1	1	1	1	1	1	1	1
HP:0002251	Aganglionic megacolon	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.14243514313780997	1	1	1	1	1	1	1	1	1
HP:0025028	Abnormality of enteric nervous system morphology	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.14243514313780997	1	1	1	1	1	1	1	1	1
HP:0004307	Abnormal anatomic location of the heart	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.14243514313780997	1	1	1	1	1	1	1	1	1
HP:0008062	Aplasia/Hypoplasia affecting the anterior segment of the eye	HP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0.14418585338509754	1	1	1	1	1	1	1	1	1
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	GO:MF	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0.06695282210595495	1	1	1	1	0.00435268872470664	1	0.04146464752950407	1
GO:0016798	hydrolase activity, acting on glycosyl bonds	GO:MF	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0.06832222434268857	1	1	1	1	0.002176720837837141	1	1	1
GO:0032142	single guanine insertion binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0032135	DNA insertion or deletion binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0032137	guanine/thymine mispair binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0008422	beta-glucosidase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0008332	low voltage-gated calcium channel activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0008331	high voltage-gated calcium channel activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0032138	single base insertion or deletion binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0032139	dinucleotide insertion or deletion binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0032143	single thymine insertion binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0032181	dinucleotide repeat insertion binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0004666	prostaglandin-endoperoxide synthase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0016416	O-palmitoyltransferase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0004095	carnitine O-palmitoyltransferase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0032404	mismatch repair complex binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0032405	MutLalpha complex binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0000406	double-strand/single-strand DNA junction binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.07266838755970435	1	1	1	1	1	1	1	1
GO:0032357	oxidized purine DNA binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.09140261415496889	1	1	1	1	1	1	1	1
GO:0001872	(1->3)-beta-D-glucan binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.09140261415496889	1	1	1	1	1	1	1	1
GO:0032356	oxidized DNA binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.09140261415496889	1	1	1	1	1	1	1	1
GO:0036374	glutathione hydrolase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.09216507252333406	1	1	1	1	1	1	1	1
GO:0046906	tetrapyrrole binding	GO:MF	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	1	1	0.09216507252333406	1	1	0.0012200456196769243	1	1	1	0.0024959781778672047	1
GO:0020037	heme binding	GO:MF	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	1	1	0.09216507252333406	1	1	0.001149890366956198	1	1	1	0.0023415528900852037	1
GO:0102148	N-acetyl-beta-D-galactosaminidase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.09216507252333406	1	1	1	1	1	1	1	1
GO:0000048	peptidyltransferase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.09216507252333406	1	1	1	1	1	1	1	1
GO:0000182	rDNA binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.09216507252333406	1	1	1	1	1	1	1	1
GO:0003696	satellite DNA binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.09216507252333406	1	1	1	1	1	1	1	1
GO:0016231	beta-N-acetylglucosaminidase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.09216507252333406	1	1	1	1	1	1	1	1
GO:0004252	serine-type endopeptidase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0.10257273688568055	1	1	1	1	0.009394636998609875	1	1	1
GO:0004563	beta-N-acetylhexosaminidase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10257273688568055	1	1	1	1	1	1	1	1
GO:0030983	mismatched DNA binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10257273688568055	1	1	1	1	1	1	1	1
GO:0004806	triglyceride lipase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10381961541282929	1	1	1	1	1	1	1	1
GO:0038187	pattern recognition receptor activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10381961541282929	1	1	1	1	1	1	1	1
GO:0008093	cytoskeletal anchor activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10381961541282929	1	1	1	1	1	1	1	1
GO:0008236	serine-type peptidase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0.10381961541282929	1	1	1	1	0.0001825893183216002	1	1	1
GO:0015459	potassium channel regulator activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10381961541282929	1	1	1	1	1	1	1	1
GO:0030619	U1 snRNA binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10381961541282929	1	1	1	1	1	1	1	1
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	GO:MF	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	0.10381961541282929	1	1	0.006795954676406102	1	5.886538976194408e-7	1	1	1
GO:0015929	hexosaminidase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10381961541282929	1	1	1	1	1	1	1	1
GO:0017171	serine hydrolase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0.10381961541282929	1	1	1	1	0.0001825893183216002	1	1	1
GO:0016406	carnitine O-acyltransferase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10381961541282929	1	1	1	1	1	1	1	1
GO:0099122	RNA polymerase II C-terminal domain binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10381961541282929	1	1	1	1	1	1	1	1
GO:0001530	lipopolysaccharide binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10381961541282929	1	1	1	1	1	1	1	1
GO:0000400	four-way junction DNA binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10983060913530468	1	1	1	1	1	1	1	1
GO:0072555	17-beta-ketosteroid reductase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10983060913530468	1	1	1	1	1	1	1	1
GO:0072582	17-beta-hydroxysteroid dehydrogenase (NADP+) activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10983060913530468	1	1	1	1	1	1	1	1
GO:0008970	phospholipase A1 activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.10983060913530468	1	1	1	1	1	1	1	1
GO:0000253	3-keto sterol reductase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.11901691551460503	1	1	1	1	1	1	1	1
GO:0005245	voltage-gated calcium channel activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.11901691551460503	1	1	1	1	1	1	1	1
GO:0016755	aminoacyltransferase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.13363860703661323	1	1	1	1	1	1	1	1
GO:0019003	GDP binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.13363860703661323	1	1	1	1	1	1	1	1
GO:0019894	kinesin binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.13363860703661323	1	1	1	1	1	1	1	1
GO:0016746	acyltransferase activity	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.13363860703661323	1	1	1	1	1	1	1	1
GO:0030247	polysaccharide binding	GO:MF	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.13363860703661323	1	1	1	1	1	1	1	1
GO:0034770	histone H4-K20 methylation	GO:BP	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.12544345967742182	1	1	1	1	1	1	1	1
GO:0002764	immune response-regulating signaling pathway	GO:BP	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0.1311165731740867	1	1	1	1	1	1	1	1
