term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car_down	Car_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	Mean_adj_pvalue	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car_down_adj_pvalue	Car_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue
GO:0006012	galactose metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.036864259	1	1	1	1	1	1	1	1	0.024009254	1	1	1	0.049719264	1
GO:0044273	sulfur compound catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.053755035	1	1	1	1	1	1	1	1	0.036170586	1	0.366063138	1	0.071339484	1
GO:0042219	cellular modified amino acid catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.025337222	1	1	1	1	1	1	1	1	0.041247081	1	1	1	0.009427364	1
GO:0008210	estrogen metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.048654305	1	1	1	1	1	1	1	1	0.048654305	1	1	1	1	1
GO:1904481	response to tetrahydrofolate	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.074923681	1	1	1	1	1	1	1	1	0.048654305	1	0.104777253	1	0.071339484	1
GO:0042412	taurine biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.059996895	1	1	1	1	1	1	1	1	0.048654305	1	1	1	0.071339484	1
GO:0019265	"glycine biosynthetic process, by transamination of glyoxylate"	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.059996895	1	1	1	1	1	1	1	1	0.048654305	1	1	1	0.071339484	1
GO:0008209	androgen metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.048654305	1	1	1	1	1	1	1	1	0.048654305	1	1	1	1	1
GO:0019264	glycine biosynthetic process from serine	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.074923681	1	1	1	1	1	1	1	1	0.048654305	1	0.104777253	1	0.071339484	1
GO:0019694	alkanesulfonate metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.059996895	1	1	1	1	1	1	1	1	0.048654305	1	1	1	0.071339484	1
GO:0019427	acetyl-CoA biosynthetic process from acetate	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.074923681	1	1	1	1	1	1	1	1	0.048654305	1	0.104777253	1	0.071339484	1
GO:0019530	taurine metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.059996895	1	1	1	1	1	1	1	1	0.048654305	1	1	1	0.071339484	1
GO:1904482	cellular response to tetrahydrofolate	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.074923681	1	1	1	1	1	1	1	1	0.048654305	1	0.104777253	1	0.071339484	1
GO:2001293	malonyl-CoA metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.059996895	1	1	1	1	1	1	1	1	0.048654305	1	1	1	0.071339484	1
GO:0019448	L-cysteine catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.059996895	1	1	1	1	1	1	1	1	0.048654305	1	1	1	0.071339484	1
GO:0033501	galactose homeostasis	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.048654305	1	1	1	1	1	1	1	1	0.048654305	1	1	1	1	1
GO:0009093	cysteine catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.059996895	1	1	1	1	1	1	1	1	0.048654305	1	1	1	0.071339484	1
GO:2001295	malonyl-CoA biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.059996895	1	1	1	1	1	1	1	1	0.048654305	1	1	1	0.071339484	1
GO:0046305	alkanesulfonate biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.059996895	1	1	1	1	1	1	1	1	0.048654305	1	1	1	0.071339484	1
GO:0000105	histidine biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.059996895	1	1	1	1	1	1	1	1	0.048654305	1	1	1	0.071339484	1
GO:0009436	glyoxylate catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.059996895	1	1	1	1	1	1	1	1	0.048654305	1	1	1	0.071339484	1
GO:0046439	L-cysteine metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.059996895	1	1	1	1	1	1	1	1	0.048654305	1	1	1	0.071339484	1
GO:0048149	behavioral response to ethanol	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.066321901	1	1	1	1	1	1	1	1	0.06020292	1	0.072440883	1	0.353054897	1
GO:0042398	cellular modified amino acid biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.07040173	1	1	1	1	1	1	1	1	0.07040173	1	0.468605492	1	0.461987712	1
GO:0042574	retinal metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.097769784	1	1	1	1	1	1	1	1	0.078805581	1	1	1	0.116733986	1
GO:0046655	folic acid metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.114918349	1	1	1	1	1	1	1	1	0.078805581	1	0.149215479	1	0.116733986	1
GO:0032380	regulation of intracellular sterol transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.078805581	1	1	1	1	1	1	1	1	0.078805581	1	1	1	1	1
GO:0032383	regulation of intracellular cholesterol transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.078805581	1	1	1	1	1	1	1	1	0.078805581	1	1	1	1	1
GO:0032382	positive regulation of intracellular sterol transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.078805581	1	1	1	1	1	1	1	1	0.078805581	1	1	1	1	1
GO:0032379	positive regulation of intracellular lipid transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.078805581	1	1	1	1	1	1	1	1	0.078805581	1	1	1	1	1
GO:0032377	regulation of intracellular lipid transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.078805581	1	1	1	1	1	1	1	1	0.078805581	1	1	1	1	1
GO:0032376	positive regulation of cholesterol transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.078805581	1	1	1	1	1	1	1	1	0.078805581	1	1	1	1	1
GO:0032373	positive regulation of sterol transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.078805581	1	1	1	1	1	1	1	1	0.078805581	1	1	1	1	1
GO:0030954	astral microtubule nucleation	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.078805581	1	1	1	1	1	1	1	1	0.078805581	1	1	1	1	1
GO:0030321	transepithelial chloride transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.078805581	1	1	1	1	1	1	1	1	0.078805581	1	1	1	1	1
GO:0019510	S-adenosylhomocysteine catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.097769784	1	1	1	1	1	1	1	1	0.078805581	1	1	1	0.116733986	1
GO:0006547	histidine metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.097769784	1	1	1	1	1	1	1	1	0.078805581	1	1	1	0.116733986	1
GO:0009256	10-formyltetrahydrofolate metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.078805581	1	1	1	1	1	1	1	1	0.078805581	1	1	1	1	1
GO:0006083	acetate metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.114918349	1	1	1	1	1	1	1	1	0.078805581	1	0.149215479	1	0.116733986	1
GO:0032385	positive regulation of intracellular cholesterol transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.078805581	1	1	1	1	1	1	1	1	0.078805581	1	1	1	1	1
GO:0120254	olefinic compound metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.097769784	1	1	1	1	1	1	1	1	0.078805581	1	1	1	0.116733986	1
GO:1901053	sarcosine catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.097769784	1	1	1	1	1	1	1	1	0.078805581	1	1	1	0.116733986	1
GO:0072523	purine-containing compound catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.083710289	1	1	1	1	1	1	1	1	0.083710289	1	1	1	0.514394449	1
GO:0060012	"synaptic transmission, glycinergic"	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.102515862	1	1	1	1	1	1	1	1	0.102515862	1	1	1	1	1
GO:0046487	glyoxylate metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.126034641	1	1	1	1	1	1	1	1	0.102515862	1	1	1	0.14955342	1
GO:1904456	negative regulation of neuronal action potential	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.102515862	1	1	1	1	1	1	1	1	0.102515862	1	1	1	1	1
GO:0000098	sulfur amino acid catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.126034641	1	1	1	1	1	1	1	1	0.102515862	1	1	1	0.14955342	1
GO:0031645	negative regulation of nervous system process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.102515862	1	1	1	1	1	1	1	1	0.102515862	1	1	1	1	1
GO:0006534	cysteine metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.126034641	1	1	1	1	1	1	1	1	0.102515862	1	1	1	0.14955342	1
GO:0019464	glycine decarboxylation via glycine cleavage system	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.055260389	1	1	1	1	1	1	1	1	0.102515862	1	1	1	0.008004916	1
GO:0046498	S-adenosylhomocysteine metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.126034641	1	1	1	1	1	1	1	1	0.102515862	1	0.175105903	1	0.14955342	1
GO:0045759	negative regulation of action potential	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.102515862	1	1	1	1	1	1	1	1	0.102515862	1	1	1	1	1
GO:1901052	sarcosine metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.126034641	1	1	1	1	1	1	1	1	0.102515862	1	0.175105903	1	0.14955342	1
GO:0051970	negative regulation of transmission of nerve impulse	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.102515862	1	1	1	1	1	1	1	1	0.102515862	1	1	1	1	1
GO:0015671	oxygen transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.126034641	1	1	1	1	1	1	1	1	0.102515862	1	1	1	0.14955342	1
GO:0015669	gas transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.126034641	1	1	1	1	1	1	1	1	0.102515862	1	1	1	0.14955342	1
GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.126034641	1	1	1	1	1	1	1	1	0.102515862	1	1	1	0.14955342	1
GO:0009128	purine nucleoside monophosphate catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.117565748	1	1	1	1	1	1	1	1	0.117565748	1	1	1	1	1
GO:0032374	regulation of cholesterol transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.117565748	1	1	1	1	1	1	1	1	0.117565748	1	1	1	1	1
GO:0032371	regulation of sterol transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.117565748	1	1	1	1	1	1	1	1	0.117565748	1	1	1	1	1
GO:0051793	medium-chain fatty acid catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.117565748	1	1	1	1	1	1	1	1	0.117565748	1	1	1	1	1
GO:0006196	AMP catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.117565748	1	1	1	1	1	1	1	1	0.117565748	1	1	1	1	1
GO:0006567	threonine catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.117565748	1	1	1	1	1	1	1	1	0.117565748	1	1	1	1	1
GO:0009169	purine ribonucleoside monophosphate catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.117565748	1	1	1	1	1	1	1	1	0.117565748	1	1	1	1	1
GO:0006566	threonine metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.117565748	1	1	1	1	1	1	1	1	0.117565748	1	1	1	1	1
GO:0046167	glycerol-3-phosphate biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.117565748	1	1	1	1	1	1	1	1	0.117565748	1	1	1	1	1
GO:0046185	aldehyde catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.117565748	1	1	1	1	1	1	1	1	0.117565748	1	1	1	0.183812933	1
GO:0006546	glycine catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.065037239	1	1	1	1	1	1	1	1	0.117565748	1	1	1	0.01250873	1
GO:0009158	ribonucleoside monophosphate catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	1	1
GO:0009595	detection of biotic stimulus	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	0.20894244	1
GO:0098900	regulation of action potential	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	1	1
GO:0006117	acetaldehyde metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	0.226472857	1	0.20894244	1
GO:0009125	nucleoside monophosphate catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	1	1
GO:0030037	actin filament reorganization involved in cell cycle	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	1	1
GO:0006578	amino-acid betaine biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	1	1
GO:0019563	glycerol catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	1	1
GO:0098908	regulation of neuronal action potential	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	1	1
GO:0032370	positive regulation of lipid transport	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	1	1
GO:0009396	folic acid-containing compound biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	0.20894244	1
GO:0009249	protein lipoylation	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	0.20894244	1
GO:0051969	regulation of transmission of nerve impulse	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	1	1
GO:0051289	protein homotetramerization	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.08927256	1	1	1	1	1	1	1	1	0.13069511	1	0.047850011	1	0.20894244	1
GO:0051295	establishment of meiotic spindle localization	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	1	1
GO:0051791	medium-chain fatty acid metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	1	1
GO:0045329	carnitine biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.13069511	1	1	1	1	1	1	1	1	0.13069511	1	1	1	1	1
GO:0046683	response to organophosphorus	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.15171568	1	1	1	0.228940664	1
GO:0042435	indole-containing compound biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.041953604	1	1	1	1	1	1	1	1	0.15171568	1	0.059773568	1	0.024133639	1
GO:0048854	brain morphogenesis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.15171568	1	1	1	1	1
GO:0051262	protein tetramerization	GO:BP	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.059773568	1	1	1	1	1	1	1	1	0.15171568	1	0.059773568	1	0.228940664	1
GO:0071329	cellular response to sucrose stimulus	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.028506041	1	1	1	1	1	1	1	1	0.171965995	1	0.249804257	1	0.028506041	1
GO:0071324	cellular response to disaccharide stimulus	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.028506041	1	1	1	1	1	1	1	1	0.171965995	1	0.249804257	1	0.028506041	1
GO:0090527	actin filament reorganization	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.171965995	1	1	1	1	1
GO:0033499	galactose catabolic process via UDP-galactose	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.171965995	1	1	1	0.247144232	1
GO:0019388	galactose catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.171965995	1	1	1	0.247144232	1
GO:0006085	acetyl-CoA biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.188483619	1	0.278580314	1	0.266445854	1
GO:0019228	neuronal action potential	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.188483619	1	1	1	1	1
GO:0046662	regulation of oviposition	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.188483619	1	1	1	0.266445854	1
GO:0019405	alditol catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.188483619	1	0.278580314	1	0.266445854	1
GO:0042381	hemolymph coagulation	GO:BP	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.053494324	1	1	1	1	1	1	1	1	0.188483619	1	0.07217879	1	0.034809858	1
GO:0032368	regulation of lipid transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.203640301	1	1	1	1	1
GO:0006577	amino-acid betaine metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.203640301	1	1	1	1	1
GO:0010496	intercellular transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.203640301	1	1	1	1	1
GO:0009437	carnitine metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.203640301	1	1	1	1	1
GO:0006851	mitochondrial calcium ion transmembrane transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.203640301	1	1	1	1	1
GO:0051383	kinetochore organization	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.203640301	1	1	1	1	1
GO:0007599	hemostasis	GO:BP	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.067932061	1	1	1	1	1	1	1	1	0.21895098	1	0.086144857	1	0.049719264	1
GO:0050817	coagulation	GO:BP	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.067932061	1	1	1	1	1	1	1	1	0.21895098	1	0.086144857	1	0.049719264	1
GO:0006152	purine nucleoside catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.21895098	1	1	1	0.304705585	1
GO:0046130	purine ribonucleoside catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.21895098	1	1	1	0.304705585	1
GO:0009261	ribonucleotide catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.229032615	1	1	1	1	1
GO:0030723	ovarian fusome organization	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.229032615	1	1	1	1	1
GO:0009154	purine ribonucleotide catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.229032615	1	1	1	1	1
GO:0001508	action potential	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.229032615	1	1	1	1	1
GO:0042430	indole-containing compound metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.04748133	1	1	1	1	1	1	1	1	0.229032615	1	0.089376838	1	0.005585822	1
GO:0046693	sperm storage	GO:BP	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.089376838	1	1	1	1	1	1	1	1	0.229032615	1	0.089376838	1	0.321172364	1
GO:0016267	"O-glycan processing, core 1"	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.229032615	1	1	1	1	1
GO:0006195	purine nucleotide catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.245150627	1	1	1	1	1
GO:0042572	retinol metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.245150627	1	1	1	0.34213261	1
GO:0015909	long-chain fatty acid transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.067127105	1	1	1	1	1	1	1	1	0.245150627	1	0.349762986	1	0.067127105	1
GO:0006767	water-soluble vitamin metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.01909698	1	1	1	1	1	1	1	1	0.253956417	1	0.030144009	1	0.008049952	1
GO:0034656	nucleobase-containing small molecule catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.253956417	1	1	1	0.353418631	1
GO:0016101	diterpenoid metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.07701093	1	1	1	1	1	1	1	1	0.253956417	0.07701093	1	1	0.353418631	1
GO:0009164	nucleoside catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.253956417	1	1	1	0.353418631	1
GO:0042454	ribonucleoside catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.253956417	1	1	1	0.353418631	1
GO:0001523	retinoid metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.07701093	1	1	1	1	1	1	1	1	0.253956417	0.07701093	1	1	0.353418631	1
GO:0015908	fatty acid transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.071339484	1	1	1	1	1	1	1	1	0.253956417	1	0.366063138	1	0.071339484	1
GO:0051156	glucose 6-phosphate metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.052711738	1	1	1	1	1	1	1	1	0.268562049	1	0.104777253	1	0.000646224	1
GO:0016266	O-glycan processing	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.283400996	1	1	1	1	1
GO:0016201	synaptic target inhibition	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.283400996	1	1	1	0.379779647	1
GO:0006084	acetyl-CoA metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.283400996	1	0.390397568	1	0.379779647	1
GO:0045478	fusome organization	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.283400996	1	1	1	1	1
GO:0008205	ecdysone metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.298589368	1	0.407217517	1	1	1
GO:0051642	centrosome localization	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.306682524	1	1	1	1	1
GO:0007080	mitotic metaphase plate congression	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.306682524	1	1	1	1	1
GO:0061842	microtubule organizing center localization	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.306682524	1	1	1	1	1
GO:0048132	female germ-line stem cell asymmetric division	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.306682524	1	1	0.338326969	1	1
GO:0018991	oviposition	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.306682524	1	1	1	0.410991289	1
GO:0007282	cystoblast division	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.31549974	1	1	1	1	1
GO:0050878	regulation of body fluid levels	GO:BP	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.126008678	1	1	1	1	1	1	1	1	0.31549974	1	0.145509328	1	0.106508027	1
GO:0046128	purine ribonucleoside metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.31549974	1	0.432483057	1	0.422653587	1
GO:0042278	purine nucleoside metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.352097005	1	0.468605492	1	0.461987712	1
GO:0009119	ribonucleoside metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.352097005	1	0.468605492	1	0.461987712	1
GO:0009744	response to sucrose	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.124658052	1	1	1	1	1	1	1	1	0.352097005	1	0.154252781	1	0.124658052	1
GO:0046008	"regulation of female receptivity, post-mating"	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.361009297	1	0.161249642	1	0.473026686	1
GO:0098728	germline stem cell asymmetric division	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.361009297	1	1	0.367067176	1	1
