term_id	term_name	Dm_F_wh_L(up)	Dm_F_wh_L(down)	Dm_F_ov(up)	Dm_F_ov(down)	Dp_F_ab(up)	Dp_F_ab(down)	Dp_F_hd(up)	Dp_F_hd(down)	Dp_M_ab(up)	Dp_M_ab(down)	Dp_M_hd(up)	Dp_M_hd(down)	Dm_F_wh_D(up)	Dm_F_wh_D(down)	Dm_M_ts(up)	Dm_M_ts(down)	Af_F_wh(up)	Af_F_wh(down)
GO:0007608	sensory perception of smell	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
GO:0046866	tetraterpenoid transport	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0046867	carotenoid transport	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0042732	D-xylose metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0044247	cellular polysaccharide catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0009251	glucan catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0005980	glycogen catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0035337	fatty-acyl-CoA metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0
GO:0000272	polysaccharide catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
GO:0046865	terpenoid transport	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
GO:0046864	isoprenoid transport	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
GO:0071834	mating pheromone secretion	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0015718	monocarboxylic acid transport	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:1901570	fatty acid derivative biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
GO:0046365	monosaccharide catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0042559	pteridine-containing compound biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0005981	regulation of glycogen catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0043471	regulation of cellular carbohydrate catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0007606	sensory perception of chemical stimulus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0046948	hydroxylysine catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0046946	hydroxylysine metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0043470	regulation of carbohydrate catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0009758	carbohydrate utilization	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0045818	negative regulation of glycogen catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0046952	ketone body catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0007548	sex differentiation	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0002757	immune response-activating signal transduction	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0002758	innate immune response-activating signal transduction	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0016063	rhodopsin biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0042454	ribonucleoside catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0042843	D-xylose catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0010877	lipid transport involved in lipid storage	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0044872	lipoprotein localization	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0042953	lipoprotein transport	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0070873	regulation of glycogen metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0032881	regulation of polysaccharide metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0009450	gamma-aminobutyric acid catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0070874	negative regulation of glycogen metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0002218	activation of innate immune response	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:1901569	fatty acid derivative catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0009164	nucleoside catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0034656	nucleobase-containing small molecule catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0050795	regulation of behavior	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
GO:0006554	lysine catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0002253	activation of immune response	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:1905345	protein localization to cleavage furrow	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0030072	peptide hormone secretion	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0010677	negative regulation of cellular carbohydrate metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0040009	regulation of growth rate	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0045912	negative regulation of carbohydrate metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0009448	gamma-aminobutyric acid metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0002790	peptide secretion	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:1902224	ketone body metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0046950	cellular ketone body metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0002221	pattern recognition receptor signaling pathway	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0048520	positive regulation of behavior	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
GO:0046434	organophosphate catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
GO:0006553	lysine metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0019323	pentose catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0010890	positive regulation of sequestering of triglyceride	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0046942	carboxylic acid transport	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0046879	hormone secretion	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0006726	eye pigment biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0032094	response to food	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
GO:0009914	hormone transport	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0046475	glycerophospholipid catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0031935	obsolete regulation of chromatin silencing	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
GO:0015833	peptide transport	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0006650	glycerophospholipid metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
GO:0006568	tryptophan metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0006586	indolalkylamine metabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0046903	secretion	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0046597	negative regulation of viral entry into host cell	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:1903901	negative regulation of viral life cycle	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:1905808	positive regulation of synapse pruning	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0072741	protein localization to cell division site	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:1905806	regulation of synapse pruning	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0051346	negative regulation of hydrolase activity	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0006152	purine nucleoside catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0046130	purine ribonucleoside catabolic process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:1901215	negative regulation of neuron death	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
GO:0022898	regulation of transmembrane transporter activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0032409	regulation of transporter activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0032412	regulation of ion transmembrane transporter activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:2001257	regulation of cation channel activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1904062	regulation of cation transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0032411	positive regulation of transporter activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0032414	positive regulation of ion transmembrane transporter activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0007271	synaptic transmission, cholinergic	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0032222	regulation of synaptic transmission, cholinergic	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0034767	positive regulation of ion transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0034764	positive regulation of transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0043270	positive regulation of ion transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1904064	positive regulation of cation transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:2001259	positive regulation of cation channel activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0010959	regulation of metal ion transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1903818	positive regulation of voltage-gated potassium channel activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901018	positive regulation of potassium ion transmembrane transporter activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0043268	positive regulation of potassium ion transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901016	regulation of potassium ion transmembrane transporter activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901381	positive regulation of potassium ion transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0006206	pyrimidine nucleobase metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901379	regulation of potassium ion transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0019860	uracil metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0006212	uracil catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0043266	regulation of potassium ion transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0019336	phenol-containing compound catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901385	regulation of voltage-gated calcium channel activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0019482	beta-alanine metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0008365	adult chitin-based cuticle development	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0035159	regulation of tube length, open tracheal system	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0019483	beta-alanine biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1990834	response to odorant	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901386	negative regulation of voltage-gated calcium channel activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042832	defense response to protozoan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0001562	response to protozoan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0051924	regulation of calcium ion transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0035151	regulation of tube size, open tracheal system	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0006208	pyrimidine nucleobase catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:2001258	negative regulation of cation channel activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901020	negative regulation of calcium ion transmembrane transporter activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0007632	visual behavior	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0046333	octopamine metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042420	dopamine catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1903170	negative regulation of calcium ion transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1904832	negative regulation of removal of superoxide radicals	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:2000121	regulation of removal of superoxide radicals	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0090322	regulation of superoxide metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042439	ethanolamine-containing compound metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0046467	membrane lipid biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042424	catecholamine catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0019614	catechol-containing compound catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0032223	negative regulation of synaptic transmission, cholinergic	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0015870	acetylcholine transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1990399	epithelium regeneration	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901841	regulation of high voltage-gated calcium channel activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901842	negative regulation of high voltage-gated calcium channel activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042402	cellular biogenic amine catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0009310	amine catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0032413	negative regulation of ion transmembrane transporter activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0032410	negative regulation of transporter activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0046110	xanthine metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0009115	xanthine catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042264	peptidyl-aspartic acid hydroxylation	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901032	negative regulation of response to reactive oxygen species	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1900408	negative regulation of cellular response to oxidative stress	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901999	homogentisate metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1902000	homogentisate catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0060756	foraging behavior	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0035177	larval foraging behavior	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0034763	negative regulation of transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0051926	negative regulation of calcium ion transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0034766	negative regulation of ion transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1904063	negative regulation of cation transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0019856	pyrimidine nucleobase biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0015871	choline transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901374	acetate ester transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:2000378	negative regulation of reactive oxygen species metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901031	regulation of response to reactive oxygen species	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1902883	negative regulation of response to oxidative stress	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0030536	larval feeding behavior	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0018197	peptidyl-aspartic acid modification	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0035011	melanotic encapsulation of foreign target	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0072593	reactive oxygen species metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0007425	epithelial cell fate determination, open tracheal system	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901161	primary amino compound catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042429	serotonin catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042337	cuticle development involved in chitin-based cuticle molting cycle	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0006021	inositol biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0046334	octopamine catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0051043	regulation of membrane protein ectodomain proteolysis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0015812	gamma-aminobutyric acid transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0051045	negative regulation of membrane protein ectodomain proteolysis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0038002	endocrine signaling	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0072529	pyrimidine-containing compound catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0035202	tracheal pit formation in open tracheal system	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0008363	larval chitin-based cuticle development	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0009082	branched-chain amino acid biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0009098	leucine biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0009099	valine biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1905098	negative regulation of guanyl-nucleotide exchange factor activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042303	molting cycle	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0007493	endodermal cell fate determination	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:2001107	negative regulation of Rho guanyl-nucleotide exchange factor activity	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0007591	molting cycle, chitin-based cuticle	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0048491	retrograde synaptic vesicle transport	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042246	tissue regeneration	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0019679	propionate metabolic process, methylcitrate cycle	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:2000379	positive regulation of reactive oxygen species metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0060438	trachea development	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0048522	positive regulation of cellular process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0016325	oocyte microtubule cytoskeleton organization	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007444	imaginal disc development	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0019222	regulation of metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030951	establishment or maintenance of microtubule cytoskeleton polarity	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007166	cell surface receptor signaling pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0060255	regulation of macromolecule metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030952	establishment or maintenance of cytoskeleton polarity	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009953	dorsal/ventral pattern formation	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0002009	morphogenesis of an epithelium	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048729	tissue morphogenesis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007165	signal transduction	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GO:0010468	regulation of gene expression	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007447	imaginal disc pattern formation	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0051239	regulation of multicellular organismal process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0051252	regulation of RNA metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0010556	regulation of macromolecule biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0051716	cellular response to stimulus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GO:0019219	regulation of nucleobase-containing compound metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0051254	positive regulation of RNA metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048190	wing disc dorsal/ventral pattern formation	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048583	regulation of response to stimulus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031326	regulation of cellular biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0042690	negative regulation of crystal cell differentiation	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009889	regulation of biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035222	wing disc pattern formation	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007354	zygotic determination of anterior/posterior axis, embryo	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007450	dorsal/ventral pattern formation, imaginal disc	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0008103	oocyte microtubule cytoskeleton polarization	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0016070	RNA metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0010605	negative regulation of macromolecule metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009892	negative regulation of metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007306	eggshell chorion assembly	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0061387	regulation of extent of cell growth	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030516	regulation of axon extension	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009896	positive regulation of catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031325	positive regulation of cellular metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0090263	positive regulation of canonical Wnt signaling pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0010629	negative regulation of gene expression	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007379	segment specification	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0055092	sterol homeostasis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030704	vitelline membrane formation	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
GO:0035803	egg coat formation	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
GO:0007305	vitelline membrane formation involved in chorion-containing eggshell formation	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
GO:0045201	maintenance of neuroblast polarity	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007163	establishment or maintenance of cell polarity	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GO:0030177	positive regulation of Wnt signaling pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007616	long-term memory	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0060560	developmental growth involved in morphogenesis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
